"w","datetime","min","max","mean","idw","lon","lat"
"50","2017-05-11","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-12","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-13","","","","-1.0","-46.4381514427","-23.5697351375"
"50","2017-05-14","0.05","3.75","0.7","-287.0","-46.4381514427","-23.5697351375"
"50","2017-05-15","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-16","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-17","","","","-1.0","-46.4381514427","-23.5697351375"
"50","2017-05-18","0.26","7.5","2.14","-288.0","-46.4381514427","-23.5697351375"
"50","2017-05-19","8.97","138.81","42.35","-288.0","-46.4381514427","-23.5697351375"
"50","2017-05-20","0.04","1.68","0.42","-288.0","-46.4381514427","-23.5697351375"
"50","2017-05-21","7.7","69.66","24.14","-288.0","-46.4381514427","-23.5697351375"
"50","2017-05-22","3.76","61.16","18.8","-287.0","-46.4381514427","-23.5697351375"
"50","2017-05-23","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-24","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-25","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-26","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-27","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-28","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-29","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-30","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-05-31","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-06-01","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-06-02","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-06-03","0.0","0.0","0.0","0.0","-46.4381514427","-23.5697351375"
"50","2017-06-04","","","","-1.0","-46.4381514427","-23.5697351375"
"50","2017-06-05","7.96","103.27","33.56","-288.0","-46.4381514427","-23.5697351375"
"50","2017-06-06","8.88","116.76","35.73","-288.0","-46.4381514427","-23.5697351375"
"50","2017-06-07","3.82","51.83","17.58","-287.0","-46.4381514427","-23.5697351375"
"50","2017-06-08","","","","-1.0","-46.4381514427","-23.5697351375"
"50","2017-06-09","0.02","3.14","0.4","-288.0","-46.4381514427","-23.5697351375"
"50","2017-06-10","0.0","0.0","0.0","-287.0","-46.4381514427","-23.5697351375"
"50","2017-06-11","","","","-1.0","-46.4381514427","-23.5697351375"
"50","2017-06-12","0.0","0.09","0.0","-288.0","-46.4381514427","-23.5697351375"
"50","2017-06-13","3.96","95.86","22.85","-288.0","-46.4381514427","-23.5697351375"
"50","2017-06-14","0.14","13.56","2.14","-287.0","-46.4381514427","-23.5697351375"
"51","2016-10-31","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2016-11-01","0.0","0.21","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-02","0.54","21.45","7.71","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-03","1.42","24.03","6.56","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-04","0.55","3.92","1.78","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-05","0.0","0.0","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-06","0.44","23.37","5.45","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-07","0.0","0.13","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-08","0.0","0.32","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-09","9.26","61.57","28.06","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-10","2.25","26.13","8.85","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-11","0.06","17.04","5.77","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-12","1.51","25.03","6.98","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-13","13.14","57.39","30.7","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-14","7.73","31.07","16.28","-287.0","-46.3949343636","-23.5734630579"
"51","2016-11-15","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2016-11-16","4.34","75.82","25.64","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-17","0.83","18.11","4.62","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-18","0.04","3.26","0.71","-287.0","-46.3949343636","-23.5734630579"
"51","2016-11-19","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2016-11-20","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2016-11-21","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2016-11-22","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2016-11-23","0.91","32.3","8.04","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-24","0.0","0.0","0.0","-287.0","-46.3949343636","-23.5734630579"
"51","2016-11-25","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2016-11-26","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2016-11-27","3.78","58.77","29.79","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-28","2.33","44.49","13.41","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-29","4.28","67.23","22.37","-288.0","-46.3949343636","-23.5734630579"
"51","2016-11-30","0.0","0.0","0.0","-287.0","-46.3949343636","-23.5734630579"
"51","2016-12-01","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2016-12-02","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2016-12-03","5.67","34.93","15.06","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-04","0.83","8.31","2.78","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-05","0.18","6.68","1.74","-287.0","-46.3949343636","-23.5734630579"
"51","2016-12-06","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2016-12-07","1.01","21.68","5.43","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-08","0.0","0.18","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-09","0.56","4.55","1.72","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-10","3.38","95.24","35.87","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-11","2.01","22.35","8.39","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-12","3.38","47.77","15.7","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-13","0.0","0.46","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-14","0.0","0.07","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-15","0.0","0.0","0.0","-287.0","-46.3949343636","-23.5734630579"
"51","2016-12-16","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2016-12-17","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2016-12-18","0.25","3.63","1.1","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-19","0.81","54.35","20.17","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-20","0.69","26.15","6.13","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-21","0.87","56.95","13.13","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-22","0.0","0.69","0.13","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-23","3.08","57.47","13.75","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-24","0.17","5.14","1.58","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-25","0.0","0.0","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-26","0.0","0.23","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-27","0.13","3.84","0.8","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-28","0.0","0.3","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-29","0.03","12.83","2.39","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-30","0.0","0.42","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2016-12-31","0.0","0.89","0.1","-287.0","-46.3949343636","-23.5734630579"
"51","2017-01-01","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-01-02","1.84","26.18","8.62","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-03","0.05","8.26","1.92","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-04","0.05","1.75","0.48","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-05","0.06","0.84","0.23","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-06","1.33","18.33","5.07","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-07","5.64","98.09","37.7","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-08","2.25","46.7","12.69","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-09","0.02","14.82","1.83","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-10","0.21","6.57","1.82","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-11","2.92","24.8","8.3","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-12","0.4","11.46","3.12","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-13","0.01","1.96","0.41","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-14","0.0","0.1","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-15","0.43","53.7","17.84","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-16","3.19","80.09","20.76","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-17","6.99","61.81","23.21","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-18","8.95","85.81","34.99","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-19","2.53","20.1","7.88","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-20","6.88","39.16","18.43","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-21","10.84","120.85","42.62","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-22","4.8","43.4","16.77","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-23","0.78","54.7","13.87","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-24","0.03","3.6","0.56","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-25","0.75","10.3","3.15","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-26","5.3","37.36","17.06","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-27","1.32","28.45","8.95","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-28","0.0","0.03","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-29","0.0","0.26","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-30","0.1","2.73","0.78","-288.0","-46.3949343636","-23.5734630579"
"51","2017-01-31","0.01","16.16","3.09","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-01","16.38","94.84","44.7","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-02","0.66","17.15","4.26","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-03","1.04","23.22","7.17","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-04","0.0","33.08","4.12","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-05","0.0","0.08","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-06","16.57","94.25","48.45","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-07","0.42","1.8","0.98","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-08","0.0","0.0","0.0","-287.0","-46.3949343636","-23.5734630579"
"51","2017-02-09","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-02-10","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-02-11","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-02-12","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-02-13","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-02-14","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-02-15","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-02-16","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-02-17","0.0","0.02","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-18","0.0","0.01","0.0","-287.0","-46.3949343636","-23.5734630579"
"51","2017-02-19","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-02-20","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-02-21","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-02-22","0.0","0.34","0.03","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-23","0.39","38.42","8.68","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-24","6.27","63.74","21.85","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-25","1.57","16.21","5.67","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-26","0.05","11.94","2.05","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-27","0.0","0.11","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-02-28","0.06","60.58","8.28","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-01","0.0","2.15","0.1","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-02","3.12","35.38","12.99","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-03","2.02","36.64","12.24","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-04","0.37","23.49","4.39","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-05","0.96","42.24","8.95","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-06","3.98","73.1","24.66","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-07","2.91","46.96","16.97","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-08","5.07","30.98","12.85","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-09","0.0","0.0","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-10","0.0","0.2","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-11","0.0","0.71","0.04","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-12","0.0","0.5","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-13","0.0","0.03","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-14","1.64","54.06","10.73","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-15","0.39","3.69","1.51","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-16","0.0","0.37","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-17","0.72","25.0","6.43","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-18","0.14","3.82","1.04","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-19","0.29","4.81","1.38","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-20","0.0","0.02","0.0","-287.0","-46.3949343636","-23.5734630579"
"51","2017-03-21","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-03-22","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-03-23","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-03-24","0.0","0.05","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-25","0.0","0.82","0.23","-287.0","-46.3949343636","-23.5734630579"
"51","2017-03-26","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-03-27","0.13","2.53","0.67","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-28","0.08","2.47","0.72","-288.0","-46.3949343636","-23.5734630579"
"51","2017-03-29","0.0","0.07","0.02","-287.0","-46.3949343636","-23.5734630579"
"51","2017-03-30","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-03-31","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-01","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-02","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-03","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-04","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-04-05","0.0","0.0","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-04-06","3.36","22.95","10.02","-288.0","-46.3949343636","-23.5734630579"
"51","2017-04-07","19.23","120.82","59.57","-288.0","-46.3949343636","-23.5734630579"
"51","2017-04-08","0.0","0.0","0.0","-287.0","-46.3949343636","-23.5734630579"
"51","2017-04-09","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-04-10","0.0","0.0","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-04-11","0.0","0.05","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-04-12","0.05","5.35","0.82","-287.0","-46.3949343636","-23.5734630579"
"51","2017-04-13","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-14","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-15","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-16","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-04-17","0.01","0.6","0.16","-287.0","-46.3949343636","-23.5734630579"
"51","2017-04-18","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-19","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-20","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-04-21","0.78","18.7","5.35","-288.0","-46.3949343636","-23.5734630579"
"51","2017-04-22","1.13","8.91","3.15","-287.0","-46.3949343636","-23.5734630579"
"51","2017-04-23","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-24","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-25","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-04-26","3.98","26.7","11.19","-288.0","-46.3949343636","-23.5734630579"
"51","2017-04-27","1.03","4.1","2.23","-287.0","-46.3949343636","-23.5734630579"
"51","2017-04-28","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-29","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-04-30","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-01","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-05-02","0.0","0.01","0.0","-287.0","-46.3949343636","-23.5734630579"
"51","2017-05-03","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-04","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-05-05","1.21","17.86","5.69","-288.0","-46.3949343636","-23.5734630579"
"51","2017-05-06","2.74","23.79","8.93","-288.0","-46.3949343636","-23.5734630579"
"51","2017-05-07","0.0","0.12","0.01","-287.0","-46.3949343636","-23.5734630579"
"51","2017-05-08","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-09","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-10","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-11","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-12","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-13","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-05-14","0.08","3.59","0.93","-287.0","-46.3949343636","-23.5734630579"
"51","2017-05-15","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-16","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-17","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-05-18","0.58","5.85","2.19","-288.0","-46.3949343636","-23.5734630579"
"51","2017-05-19","12.63","97.89","39.44","-288.0","-46.3949343636","-23.5734630579"
"51","2017-05-20","0.03","0.99","0.3","-288.0","-46.3949343636","-23.5734630579"
"51","2017-05-21","10.09","55.73","24.14","-288.0","-46.3949343636","-23.5734630579"
"51","2017-05-22","5.92","47.14","18.45","-287.0","-46.3949343636","-23.5734630579"
"51","2017-05-23","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-24","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-25","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-26","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-27","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-28","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-29","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-30","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-05-31","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-06-01","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-06-02","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-06-03","0.0","0.0","0.0","0.0","-46.3949343636","-23.5734630579"
"51","2017-06-04","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-06-05","11.63","79.82","33.11","-288.0","-46.3949343636","-23.5734630579"
"51","2017-06-06","12.15","87.3","34.96","-288.0","-46.3949343636","-23.5734630579"
"51","2017-06-07","5.61","44.1","18.74","-287.0","-46.3949343636","-23.5734630579"
"51","2017-06-08","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-06-09","0.04","1.47","0.34","-288.0","-46.3949343636","-23.5734630579"
"51","2017-06-10","0.0","0.0","0.0","-287.0","-46.3949343636","-23.5734630579"
"51","2017-06-11","","","","-1.0","-46.3949343636","-23.5734630579"
"51","2017-06-12","0.0","0.02","0.0","-288.0","-46.3949343636","-23.5734630579"
"51","2017-06-13","6.44","52.91","21.06","-288.0","-46.3949343636","-23.5734630579"
"51","2017-06-14","0.28","4.3","1.18","-287.0","-46.3949343636","-23.5734630579"
"52","2016-10-31","","","","-1.0","-46.7439332393","-23.5204169024"
"52","2016-11-01","0.0","0.0","0.0","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-02","0.51","10.75","2.48","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-03","0.87","38.73","7.69","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-04","0.07","1.76","0.45","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-05","0.0","0.0","0.0","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-06","3.39","73.33","30.13","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-07","0.0","0.4","0.01","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-08","0.0","0.08","0.0","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-09","5.85","57.3","21.72","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-10","2.25","25.37","7.72","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-11","0.02","2.94","0.38","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-12","0.31","14.47","3.09","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-13","11.32","59.36","28.72","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-14","8.34","36.64","18.16","-287.0","-46.7439332393","-23.5204169024"
"52","2016-11-15","","","","-1.0","-46.7439332393","-23.5204169024"
"52","2016-11-16","1.46","14.07","6.13","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-17","0.33","17.46","3.86","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-18","0.04","1.44","0.32","-287.0","-46.7439332393","-23.5204169024"
"52","2016-11-19","0.0","0.0","0.0","0.0","-46.7439332393","-23.5204169024"
"52","2016-11-20","0.0","0.0","0.0","0.0","-46.7439332393","-23.5204169024"
"52","2016-11-21","0.0","0.0","0.0","0.0","-46.7439332393","-23.5204169024"
"52","2016-11-22","","","","-1.0","-46.7439332393","-23.5204169024"
"52","2016-11-23","0.91","17.21","4.97","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-24","0.0","0.02","0.0","-287.0","-46.7439332393","-23.5204169024"
"52","2016-11-25","0.0","0.0","0.0","0.0","-46.7439332393","-23.5204169024"
"52","2016-11-26","","","","-1.0","-46.7439332393","-23.5204169024"
"52","2016-11-27","0.36","30.85","7.14","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-28","0.0","6.7","0.53","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-29","2.48","33.35","9.85","-288.0","-46.7439332393","-23.5204169024"
"52","2016-11-30","0.0","0.0","0.0","-287.0","-46.7439332393","-23.5204169024"
"52","2016-12-01","0.0","0.0","0.0","0.0","-46.7439332393","-23.5204169024"
"52","2016-12-02","","","","-1.0","-46.7439332393","-23.5204169024"
"52","2016-12-03","5.51","39.92","15.34","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-04","1.75","15.88","5.28","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-05","0.04","1.58","0.43","-287.0","-46.7439332393","-23.5204169024"
"52","2016-12-06","","","","-1.0","-46.7439332393","-23.5204169024"
"52","2016-12-07","0.36","4.13","1.41","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-08","0.0","0.2","0.01","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-09","0.42","4.0","1.29","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-10","1.27","20.36","5.72","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-11","2.74","32.83","11.8","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-12","8.34","60.2","26.67","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-13","0.0","0.11","0.0","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-14","0.0","1.06","0.01","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-15","0.0","0.0","0.0","-287.0","-46.7439332393","-23.5204169024"
"52","2016-12-16","0.0","0.0","0.0","0.0","-46.7439332393","-23.5204169024"
"52","2016-12-17","","","","-1.0","-46.7439332393","-23.5204169024"
"52","2016-12-18","7.82","126.02","51.81","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-19","1.19","25.94","5.79","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-20","0.44","6.9","2.32","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-21","0.62","31.34","6.18","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-22","0.0","0.02","0.0","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-23","0.74","9.19","3.2","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-24","2.26","28.52","9.21","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-25","0.0","0.81","0.11","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-26","0.0","0.06","0.0","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-27","0.0","0.1","0.0","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-28","0.27","58.36","18.88","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-29","0.31","6.21","1.58","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-30","0.0","0.15","0.0","-288.0","-46.7439332393","-23.5204169024"
"52","2016-12-31","0.01","19.15","4.48","-287.0","-46.7439332393","-23.5204169024"
"52","2017-01-01","","","","-1.0","-46.7439332393","-23.5204169024"
"52","2017-01-02","3.83","34.98","12.24","-288.0","-46.7439332393","-23.5204169024"
